0,title,view,follows,likes,collects,senti_result,punc_result,num_of_numbers,is_question,total_char,num_phrase
2340,吃不到的网红爆浆蛋包饭，硬核料理！这阵风快过了，我还是没学会。,154000,335000,3061,822,2,1,0,0,31,
2341,德国金融小伙在重庆卖香肠，自称被老婆“骗”到中国,154000,14000,1239,770,1,0,0,0,24,
2342,【大师的菜·焖竹鼠】竹鼠怎么做才好吃？南粤厨王教你做焖竹鼠，汁浓肉鲜，滋补佳品！,154000,701000,3806,746,1,4,0,1,40,
2343,【长安十二时辰】大唐美食复原：水盆羊肉&amp;月牙烧饼,154000,95000,2871,1011,0,3,0,0,28,
2344,小泽vlog：麦当劳可乐鸡翅 vs 麦辣鸡翅 完全不是一个等级,154000,762000,3640,307,1,0,0,0,31,
2345,【硬核三不沾】粉丝强力推荐搞大中华传统美食“三不沾”，用20个鸡蛋做一个，直接做到崩溃！,154000,199000,14000,1348,2,3,1,0,44,['20个']
2346,大肠刺身，不存在！这才是吃肥肠应有的方式！,153000,232000,3233,312,0,2,0,0,21,
2347,【Ddeonggae吃播】酥脆的炸鸡皮 190711,153000,182000,1086,1902,0,2,1,0,26,
2348,烤鸡蛋你吃过吗？放烤箱会不会爆炸？,153000,244000,4214,245,2,2,0,1,17,
2349,【野生大厨】战斧羊排 做起来有点烫手,153000,342000,22000,2806,0,2,0,0,18,
2350,米饭杀手！麻辣鲜烫的水煮牛丸上桌，一锅米饭都不够！,153000,50000,2204,4121,1,2,0,0,25,
2351,【Nado Official 中字】吃吃KFC的新菜单“炸鸡皮”_  为了吃它，等了两个小时,153000,179000,3276,1191,0,2,0,0,46,
2352,日食记，是良心还是奸商？UP花300块钱亲测,153000,51000,3303,472,1,1,1,1,22,['300块钱']
2353,想吃麻辣香锅别再去饭店了，教你在家简单做，麻辣过瘾又解馋,153000,79000,2373,3482,1,0,0,0,28,
2354,真假海参对比，原来我以前吃的都是假海参！,153000,244000,4384,294,0,1,0,0,20,
2355,番茄烫饭and日式糖心蛋，超级美味，你也和阿悦一样喜欢吗？,153000,10000,4272,9967,3,1,0,1,29,
2356,新 【SIO】 辣炒年糕+蜂蜜炸鸡芝士棒,153000,268000,3773,2841,0,2,0,0,20,
2357,【木下大胃王】小笼包饺子等中华美食14件！超长视频大放送【190714】,153000,347000,3222,611,0,5,2,0,36,"['14件', '190714】']"
2358,豪放韩国美女吃播文福姬小姐姐太会吃五花肉泡菜可乐白米饭太快乐了吧Eat with Boki,153000,29000,1275,1434,3,0,0,0,45,
2359,【男神的厨房】蜜汁叉烧！5分钟就能学会，以后想吃叉烧自己做！,153000,11000,4596,6442,1,4,1,0,30,['5分钟']
2360,小伙庆祝B站一万粉丝，怒花34元在华莱士点了四个汉堡一只炸鸡，今天一次吃过瘾！,153000,59000,4125,279,2,1,1,0,39,['34元']
2361,一周只卖2天，5元1盒卖了9年，大叔在厦门街头手工现做特色小吃,153000,8343,552,174,0,0,4,0,31,"['2天', '5元', '1盒卖', '9年']"
2362,【世界第一系列】  试吃2000元世界最贵桃子 会比普通桃子好吃吗,153000,150000,5641,603,1,2,1,1,33,['2000元']
2363,煮了300串鸭肠，200串鸡肚，3斤素菜，再来4斤西瓜降下温，吃爽了,153000,195000,4572,239,0,0,4,0,34,"['300串鸭肠', '200串鸡肚', '3斤', '4斤']"
2364,外卖点88元炸鸡，配上一缸可乐，简直爽到天上两开花,153000,352000,4039,357,1,0,1,0,25,['88元']
2365,外卖54元一份“蛋挞鸡”打开我才知道，居然是锅盔包着盐水鸡，新瓶装老酒，商家真会做生意,152000,19000,1216,105,2,0,1,0,43,['54元']
2366,阿远做铁锅炒饼，又买了点猪头肉就着吃，儿子说吃着真香,152000,402000,4456,205,0,0,0,0,26,
2367,如何把鸡腿吃出上档次的感觉？来碗泰式椰浆鸡意面吧！,152000,712000,9283,6772,1,2,0,1,25,
2368,【圆子】看起来不太聪明的一期起泡酒测评！以后再也不混喝酒了！,152000,265000,14000,7098,2,4,0,0,30,
2369,【微小微】吃货的夏天&amp;手把手教你做鲜芋仙,152000,838000,8553,2289,0,3,0,0,24,
2370,【SAS×2】很贵的草莓？感觉很好吃,152000,635,1091,1780,1,3,1,1,18,['2】']
2371,吃播【Hamzy】土豆猪背骨汤下饭~看姐姐啃大骨好爽啊！,152000,50000,1838,1166,1,4,0,0,28,
2372,200元买了个30斤的牛头，柴火烧了好几个小时，吃起来可带劲了,152000,8574,546,92,0,0,2,0,31,"['200元买个', '30斤']"
2373,河南开封最霸气的驴肉汤，大锅2米高，一锅700碗！15个员工忙不开,152000,593000,3850,323,0,1,3,0,33,"['2米', '700碗', '15个']"
2374,【Nado Official 中字】吃吃♥麻辣烫♥ _ 我非常非常爱四川粉丝和粉耗子♡,152000,179000,4231,985,0,2,0,0,43,
2375,肉姐吃大叶芹水饺 麻辣小龙虾粉,152000,400000,2468,284,0,0,0,0,15,
2376,两斤五花肉，来蒸粉蒸肉，配上两斤米饭一瓶酒，大口吃肥肉，真爽,152000,195000,4530,387,2,0,0,0,30,
2377,又吃东北菜啦！锅包肉，酸菜粉，地三鲜超下饭！！,152000,450000,2869,344,1,3,0,0,23,
2378,把封面看成是五花肉的我就笑了,152000,242000,4428,694,0,0,0,0,14,
2379,150元买8斤榴莲，炭火爆烤，趁热来一口犹如在吃&quot;翔&quot;！,152000,232000,3180,186,0,3,2,0,38,"['150元', '8斤']"
2380,肯德基又出新品！没有面包的汉堡没有灵魂,152000,15000,1119,249,2,1,0,0,19,
2381,【韩国妈妈】韩国妈妈教你正宗杂菜，超级好吃！,152000,99000,6997,3739,2,3,0,0,22,
2382,【饺子世界杯】除了中国之外，哪个国家的饺子最好吃？,152000,636000,7094,493,1,3,0,1,25,
2383,【印度大米】和【国产大米】有什么区别？蒸出来之后的差距也太大了吧!!!!!!!!!!!!,152000,364000,1915,219,2,17,0,1,44,
2384,感受一下达人的特殊剥橘子技巧,152000,175000,4001,947,1,0,0,0,14,
2385,让全场嘉宾惊艳了，韩国中餐名厨李连福推荐美食，竟然是这个！,152000,10000,140,69,2,1,0,0,29,
2386,畅销霓虹国的人气泡面，配料却只有一块豆腐！,152000,417000,5358,3366,0,1,0,0,21,
2387,阿强晚餐3斤酸辣金针菇肥牛宽粉，两条炸鸡大腿，再来一瓶19年的快乐水，一顿狂啃讲狂嗦，太爽了,151000,136000,3143,272,1,0,2,0,46,"['3斤', '19年']"
2388,「长岛冰茶 换我半晚安睡」,151000,57000,7609,4575,1,0,0,0,13,
2389,人均3000和人均100的餐厅，有啥不一样？,151000,617000,4845,507,0,1,2,1,22,"['3000和', '100餐厅']"
2390,【Yammoo】 巨大的口香糖,151000,268000,1546,1325,1,2,0,0,15,
2391,我终于吃到海贼王路飞最爱同款“超级大棒肉”！！我是要成为海贼王的男人！,151000,199000,2756,403,2,3,0,0,35,
2392,【大胃王木下】吃5kg中国陕西biangbiang面6000kcal~w,151000,30000,1376,189,0,3,0,0,36,
2393,关于牛肉牛排商家的骗局，不要再被商家骗了#创作新秀奖#,151000,18000,2283,1346,2,2,0,0,27,
2394,一分钟get三种经典星冰乐，一杯只要5块钱！,151000,748000,4315,5900,0,1,1,0,22,['5块钱']
2395,阿远老妈做了一大锅熬菜，柴火铁锅熬半小时，出锅这香味扑鼻啊,151000,402000,4221,220,1,0,0,0,29,
2396,“重口酸辣版”猪油拌粉，配上炸鸡，热量爆炸！,151000,450000,2876,398,1,1,0,0,22,
2397,深夜麻辣烫 在空调房里吃最辣的麻辣烫 大油条 喝最冰的豆浆 益菌多！南京 吃播 二又,151000,305000,2462,299,0,1,0,0,42,
2398,馋哭一个人其实真的很简单——粉蒸排骨,151000,701000,6942,2795,0,0,0,0,18,
2399,18元自助水饺，刚开始服务员说拿的多，后面老板说店转让，回家！,151000,1257,638,62,1,1,1,0,31,['18元']
2400,就让你加仨炸鸡腿，你把汉堡给我塞成这德行？,151000,242000,6096,1208,0,1,0,1,21,
2401,4斤羊腿一箱酒，小伙羊肉当饭，啤酒当水喝，一口肉一杯酒，过瘾,151000,195000,6565,431,1,0,1,0,30,['4斤']
2402,吃一整个奶油蛋糕！吸奶油！甜品！吃播  南京 二又,151000,305000,2107,281,0,3,0,0,25,
2403,阿远带老爸和四叔去吃牛肉套皮，210块钱花的值，5人吃光了一桌,151000,402000,4030,144,0,0,2,0,31,"['210块钱', '5人']"
2404,教你在家炸鸡排，1个成本不到3块钱，一做一大盆，学会别去外面买,150000,79000,3565,5611,2,0,2,0,31,"['1个', '3块钱']"
2405,超Toro！综合章鱼烧/Fuwa Toro Assorted Takoyaki | MASA料理ABC,150000,302000,13000,8697,1,2,0,0,51,
2406,【Ddeonggae吃播】杯子软糖 190615,150000,182000,743,821,0,2,1,0,24,
2407,阿远烤7斤重的草鱼，吃一半送一半，儿子第一次见这么大鱼,150000,402000,4613,192,0,0,1,0,27,['7斤重']
2408,【韩国网红炒年糕秘方】对不起老板...我在中国哔哩哔哩公开了你的秘方...你们想开店就开店吧！,150000,18000,5524,15000,3,3,0,0,47,
2409,用胶水把碎肉粘起来做成拼接肉，据说便宜牛排就是这么做的！,150000,244000,5124,369,1,1,0,0,28,
2410,情侣up主深圳狂虐单身up主 拉宏桑 怪异君 东尼vlog 旅游吃货吃播美食 大胖和软软,150000,904000,6583,747,1,0,0,0,44,
2411,【野生大厨】巨型皮皮虾 吃起来有点爽,150000,342000,4425,552,0,2,0,0,18,
2412,老婆想吃油焖大虾了，阿远做了满满一大盘，全家一次吃个够,150000,402000,4525,289,0,0,0,0,27,
2413,【北漂家乡味】预告片：探店9省驻京办餐厅！北漂吃货如何找回家乡味道？,150000,1216000,3502,230,0,4,1,1,34,['9省']
2414,【太刀鱼刺身】带鱼也能吃刺身？但最好的吃法还是它！,150000,483000,8439,737,2,4,0,1,25,
2415,【木下大胃王】恶魔鸡汤面的奶油妹妹，400g黄油参战！加上米饭参战，1万大卡大乱斗。12人份[10000kcal]【190625】,150000,347000,3160,539,1,5,3,0,65,"['1万', '12人份', '190625】']"
2416,小伙靠1碗小吃每晚收入800多，100多份卖完就收摊，夏天吃超过瘾,150000,8343,620,179,1,0,3,0,33,"['1碗', '800多', '100多份']"
2417,2根黄瓜，1瓶牛奶，这个新鲜的做法，30岁的我第一次吃，太美味了,150000,50000,1442,2870,3,0,3,0,32,"['2根', '1瓶', '30岁']"
2418,日行4000公里，只为买两只北京烤鸭，配上一盆米饭，一次吃个爽,150000,195000,3793,252,0,0,1,0,31,['4000公里']
2419,谁说弗兰人早餐只爱牛肉粉，麻辣牛肉面（代迅干）必须拥有姓名！,150000,761000,5834,3443,1,1,0,0,30,
2420,【大师的菜·太极护国羹】北京奥运中餐总厨为你展示一道潮州名菜，老少皆宜在家也能做！,150000,701000,3838,1361,0,3,0,0,41,
2421,【Вкусное дело】巧克力博主又更新了！巧克力创意新玩法，非要把甜品做成我么吃不起的样子....,149000,7882,3387,3282,0,3,0,0,52,
2422,【韩国街头美食料理】首尔五花肉泡菜，芝士杯饭。,149000,19000,683,608,0,2,0,0,23,
2423,一整颗珍珠馅的珍珠奶茶月饼|我做的月饼可以打乒乓球,149000,123000,8972,762,0,1,0,0,25,
2424,英国人吃大白兔奶糖,149000,397000,7492,560,0,0,0,0,9,
2425,14块9包邮的自热烧烤，这叫烧烤？商家：我不要你觉得,149000,352000,5965,295,1,1,2,1,26,"['14块', '9包邮自热']"
2426,一份麻辣烫加100元金针菇，老板直接打来电话，小伙能吃完吗？,149000,286000,4012,237,0,1,1,1,30,['100元']
2427,【Hamzy】一大碗拉面+超大份泡菜【20190715】,149000,27000,805,709,0,4,1,0,28,['20190715】']
2428,外卖61元点了一份“肯德基WOW桶”，配送过来居然不送桶！打电话过去，商家答案很意外！,149000,16000,2232,124,2,2,1,0,43,['61元点']
2429,大半夜陪媳妇吃泡面，一人两包加火腿，还有她最爱吃的绝味鸭脖！,149000,59000,1536,156,0,1,0,0,30,
2430,前有生鱼片，后有炸酱面，在这里它们都变成了正宗韩国菜！,149000,281000,6073,605,0,1,0,0,27,
2431,大厨教你一道干香回味的“椒盐鸭下巴”，下酒一流，收藏起来吧,149000,805000,6946,1511,2,0,0,0,29,
2432,【Sio】韩式家常饭  拉面 煎蛋 米饭＋海苔＋泡菜,149000,6537,2406,1703,0,2,0,0,26,
2433,风雨无阻，肥仔继续吃清道夫，这次煮的又不够吃了,149000,117000,4411,275,1,0,0,0,23,
2434,粤菜师傅分享佛跳墙-花胶鱼唇发制，发制海味一定要谨记这几点,149000,805000,3657,1525,0,1,0,0,29,
2435,吃冰冻豆浆冰沙与豆浆冰水，听沙沙沙的声音与喝豆浆的声音！,149000,143000,3033,744,0,1,0,0,28,
2436,福建40年早餐店，没有门没有窗！专卖一锅汤，4元一碗能卖10几桶,149000,593000,4702,308,2,1,3,0,32,"['40年', '4元', '10几桶']"
2437,阿远在家烤苏尼特羊腿，煮1小时再烤，抹点蒜蓉辣酱，吃着过瘾,149000,402000,4738,244,1,0,1,0,29,['1小时']
2438,香喷喷的“脆皮烤五花肉”这么大一条，肥瘦相间，吃起来满嘴流油,149000,59000,2095,294,0,0,0,0,30,
2439,饮品也能做慕斯？三层拿铁豆奶咖啡慕斯了解一下！,149000,712000,9685,6542,0,2,0,1,23,
2440,两斤尖椒，五个蛋，小伙尖椒当饭吃，吃完感觉不过瘾，明天接着吃,149000,195000,4232,240,1,0,0,0,30,
2441,茄子酱打饭包太爽了，小伙一次吃2大个，满院香喷喷,149000,137000,4209,647,0,0,1,0,24,['2大个']
2442,新 【jane】 辣面炒年糕+炸鱿鱼,149000,268000,1182,1759,0,2,0,0,18,
2443,在四川古镇吃豆花、肥肠，25块钱吃的满嘴油；加份翘脚牛肉，配米饭香,149000,593000,3943,332,0,0,1,0,33,['25块钱']
2444,妹子吃“海底小纵队果滋棒吸管软糖”，冷饮杯里藏美味，酸甜果香,148000,3318,133,25,1,0,0,0,30,
2445,【Hamzy】今天吃了奶油意面，还加了辣椒！！！【20190725】,148000,27000,817,799,0,7,1,0,34,['20190725】']
2446,阿远花了130块钱买的生蚝，在家烤生蚝吃，蒜蓉一浇，味儿真足,148000,402000,4681,242,0,0,1,0,30,['130块钱']
2447,鸡胸肉怎么做才好吃，加一个西红柿，不炸不凉拌，上桌连汤汁都不剩,148000,36000,2004,3215,1,0,0,1,31,
2448,感谢100000粉丝的支持，女装？清道夫酒？肥仔他有话要说,148000,117000,15000,1595,1,2,1,1,29,['100000粉丝']
2449,67块钱买了只，北京烤鸭，拿回家抱着啃，一口下去满嘴油，太爽了,148000,195000,4264,248,0,0,1,0,31,['67块钱']
2450,用50个小时自制出的葡萄干居然这个样子！,148000,244000,10000,606,1,1,1,0,20,['50个']
2451,大厨分享“荔枝炭烤鸡”详细教程，烤出的烧鸡皮脆多汁蕴含果香,148000,805000,6714,1925,1,0,0,0,29,
2452,今天做点老妈爱吃的，阿远炖了一大盘的小黄鱼，老妈可爱吃了,148000,402000,4417,225,1,0,0,0,28,
2453,49块钱买了5条黄辣丁，阿远做了盆水煮嘎鱼吃，出锅后看着好诱人,148000,402000,4769,248,1,0,2,0,31,"['49块钱', '5条']"
2454,小池又当土豪啦，煮几道海鲜，还有名贵大螃蟹，一家人吃的好开心,148000,298000,7136,361,0,0,0,0,30,
2455,快手吃播合集（16）,148000,667,484,198,0,0,1,0,10,['16）']
2456,【Hamzy】完美的炸酱面和炸醋肉 爱辽,148000,50000,1809,1488,1,2,0,0,20,
2457,【甜品自助】拔草网红拾光甜品自助｜38元一人50种甜品敞开吃？？,148000,856,730,574,2,4,2,1,32,"['38元', '50种']"
2458,3斤鸡腿一盆饭，红烧鸡腿拌饭吃，李涛娃一口鸡肉一口饭，过瘾,148000,195000,4777,309,1,0,1,0,29,['3斤']
2459,脑溢血康复老周锻炼甩鞭子，饿了回家吃一盆羊肉捞面，满满的正能量,148000,116000,9231,827,2,0,0,0,31,
2460,姜食堂2同款 安宰贤 四季炸物辣炒年糕～ 白钟元的菜真的就没有难吃的 再一次respect,148000,21000,2183,3366,1,1,1,0,45,['2同款']
2461,小伙深夜买了100块钱烧烤！配合肥宅快乐水，一大碗凉拌厥根粉，一顿狂造，过瘾！,148000,136000,1654,209,2,2,1,0,39,['100块钱']
2462,新 【Ssoyoung】 生吃鱿鱼肉,148000,268000,1046,961,0,2,0,0,18,
2463,【汉服厨房】黄蓉泡男人的汤为啥是绿的？金庸名菜「君子好逑汤」,148000,95000,4571,5422,0,3,0,1,30,
2464,80多块买了一根牛尾巴，阿远整了道牛尾烧笋尖，不腥不膻真够味,148000,402000,5633,294,0,0,1,0,30,['80多块']
2465,老外拍黄瓜，安东已经知道中国菜的精髓了,148000,40000,4242,494,1,0,0,0,19,
2466,煎饼果子加“鲱鱼罐头” 老板都给臭跑了,148000,184000,5601,752,0,0,0,0,19,
2467,吃生猪肉香肠？10种欧洲香肠的硬核知识，让你深度了解冷餐肉！从此轻松选择早餐肉片...,148000,520000,9975,3126,1,2,1,1,43,['10种']
2468,内容引起极度舒适  走进冰淇淋工厂  看冰淇淋的生产过程,147000,23000,3086,1911,3,0,0,0,28,
2469,在北京吃地道的桂林米粉，一定要来这家菜市场里的小破店,147000,948000,6097,819,0,0,0,0,26,
2470,大彭做水煮肥肠，用肠头做吃起来更爽，老爸吃嗨了，过瘾,147000,137000,8151,770,2,0,0,0,26,
2471,加料一百块的奶茶原来长这样！我教你做！,147000,233000,6350,2160,0,2,0,0,19,
2472,阿强家里停水用宽油煮一斤速冻水饺，配合盐酥鸡，3袋火鸡面一顿狂吃，过瘾！,147000,136000,2871,192,1,1,1,0,36,['3袋']
2473,【JOJO】我要用这个蛋糕超越人类！超还原石鬼面翻糖蛋糕 卡兹亲传 DIO爷最爱,147000,33000,12000,4321,1,3,0,0,40,
2474,小时候1毛钱1张的麻辣片，80后90后的回忆，童年的味道,147000,79000,4814,2732,0,0,4,0,28,"['1毛钱', '1毛钱', '80后', '90后']"
2475,阿远做蒜蓉粉丝蒸鲍鱼，老爸第一次吃，咝溜一口气吃了俩,147000,402000,4992,254,0,0,0,0,26,
2476,【眼镜蛇】眼镜蛇试吃！一条蛇，3种做法。全面试吃眼镜蛇的味道，蛇肉到底好吃吗？！,147000,325000,4586,643,1,5,1,1,40,['3种']
2477,买了四斤猪蹄，做了五斤猪肉焖饭，小伙大口狂，吃真爽,147000,195000,4414,502,0,0,0,0,25,
2478,加料100的奶茶到底是什么样子的！,147000,217000,3481,394,0,1,1,0,17,['100奶茶']
2479,让日本老婆喝了中国最难喝的那个！但她的反应和我的想象不一样...,147000,101000,4934,546,0,1,0,0,32,
2480,50元买6斤肥肠，胖妹做香辣肥肠，越嚼越香，1人吃1锅，看饿了,147000,90000,2725,275,0,0,4,0,31,"['50元', '6斤', '1人', '1人']"
2481,香皂的咀嚼音~不咽,147000,2503,1312,1249,0,1,0,0,9,
2482,只有自己做的才能叫100%纯正的...,147000,12000,3224,2212,1,0,0,0,19,
2483,排队2小时才能买到的网红鲍师傅甜品，为什么这么火？,147000,275000,2820,297,1,1,1,1,25,['2小时']
2484,和俄罗斯小姐姐喝28一碗的红菜汤，体会30年前切尔诺贝利人的感受！,147000,673000,8910,1628,0,1,2,0,33,"['28一碗', '30年前']"
2485,真的膨胀了 2250的澳洲大龙虾都敢吃了 一口快两百块 怎么办,147000,58000,6796,532,0,0,1,0,31,['2250澳洲']
2486,小伙体验卖凉虾一天：看到老板一天赚4000多眼红，自己也想学来卖,147000,20000,503,253,0,0,1,0,32,['4000多']
2487,新 【SIO】 吃巨大的龙虾肉,146000,268000,1550,1405,1,2,0,0,15,
2488,牛奶麻辣烫，黑暗料理？NO！！麻辣烫老板私藏多年的秘方！,146000,335000,3823,1214,1,4,0,1,28,
2489,今天我被快递小哥气到了……,146000,217000,2756,209,0,0,0,0,13,
2490,拖着疲惫下班，没有大鱼大肉，一道苦瓜炒鸡蛋，扒饭很香！,146000,107000,1490,95,2,1,0,0,27,
2491,四川大姐靠6种味道鸡爪开店，一斤30元，10大盆不够卖！吃着过瘾,146000,593000,3598,444,2,1,3,0,32,"['6种', '30元', '10大盆']"
2492,新 【jane】 蜂蜜巢+蜂蜜脆皮炸鸡,146000,268000,1761,2676,0,2,0,0,19,
2493,咀嚼食用仙人掌，红色秋葵，冻提子，零食,146000,78000,3054,624,0,0,0,0,19,
2494,大厨分享鲜美白灼虾，加上4种秘制蘸料，海鲜即刻升华几个层次,146000,805000,5695,4888,0,0,1,0,29,['4种']
2495,【冰红茶】酸甜冰爽，好喝无添加，一整夏不用出去买,146000,233000,3805,5018,0,2,0,0,24,
2496,M5的日式牛排，竟能蘸芥末还能配米饭？碳水加肉这谁顶得住！,146000,352000,10000,695,0,2,0,1,29,
2497,59块钱买了4斤猪大肠，阿远做的水煮肥肠，老爸大伯都说没吃够,146000,402000,5842,425,0,0,2,0,30,"['59块钱', '4斤']"
2498,油炸“金鱼”，鲫鱼用了2000年变成金鱼，越漂亮越好吃吗？,146000,26000,4367,665,2,1,1,1,29,['2000年']
2499,冰糖葫芦的巅峰吃法，炒成冰淇淋，吃出了小时候的感觉！,146000,6484,996,149,0,1,0,0,26,
2500,几百个群粉丝说我肾不好，买了两斤猪腰子，配两斤米饭，来劲,146000,195000,3602,196,1,0,0,0,28,
2501,这军粮太扎心了！一包正好520块钱，仿佛是吃了一包狗粮,146000,181000,4242,384,0,1,1,0,27,['520块钱']
2502,大哥摆摊卖油炸童子鸡，16元一斤，一只不到2斤，大锅鸡看着过瘾,146000,15000,750,169,2,0,2,0,31,"['16元', '2斤']"
2503,阿远煮了1斤鲜虾，又做个白灼菜心，配上老妈的面片汤，吃的舒坦,146000,402000,4844,249,0,0,1,0,30,['1斤']
2504,【Yammoo小姐姐】 巨大的辣年糕,146000,268000,648,514,1,2,0,0,18,
2505,夫妻俩大学盛旁卖拌饭，一份8元放半斤肉，饭量小的吃不完真实惠,146000,20000,805,160,0,0,1,0,30,['8元放']
2506,只有拇指大小的西瓜能吃吗？试吃世界最小-拇指西瓜,145000,772000,5616,815,0,2,0,1,24,
2507,【土味吃播】疯狂吸肉最适合熬夜的人看,145000,1815,468,330,2,2,0,0,18,
2508,工地民工没有周末，白天高温暴晒，晚上有酒有肉有的还有媳妇，美,145000,100000,1471,154,1,0,0,0,30,
2509,阿远做红烧臭鳜鱼吃，两条100多块，闻着臭吃着香，老爸挺爱吃,145000,402000,4813,216,0,0,1,0,30,['100多块']
2510,【西藏石锅鸡】西藏有洗尽铅华的力量，有仓央嘉措的“不负如来不负卿”，而那次去了之后才发现西藏石锅鸡才最是让人流连忘返……,145000,123000,13000,2323,0,2,0,0,60,
2511,还是年轻人会玩，什么名字的饮料都有。阿叔我学到了。,145000,153000,5039,255,0,0,0,0,25,
2512,无法抗拒的粉嫩蜜桃酱，夏日清爽的早餐必备选择！悄悄告诉你还可以做成桃子特饮lol,145000,520000,16000,5179,2,1,0,0,40,
2513,边做边后悔，还被猫嫌弃，这究竟是怎样一碗螺蛳粉？￣ˍ￣,145000,761000,4758,1156,2,1,0,1,27,
2514,日本大胃王 比拼日式炸什锦 かき揚げ,145000,11000,317,205,0,0,0,0,18,
2515,【木下大胃王】【辣】超超超超粗的面！！！你们知道biang biang 面嘛？【中国笔画最多的汉字】5kg【估计6000kcal】【190808】,145000,347000,3405,425,1,14,1,1,73,['190808】']
2516,小孩长身体常喝的&quot;猪肝瘦肉香菇粥&quot;你会做吗，大厨手把手教你,145000,805000,6836,2942,0,2,0,1,39,
2517,【01seeTV】kyoho青葡萄果冻,144000,12000,2794,1032,0,2,0,0,19,
2518,暑假网友多多，小池迎接一批又一批，每天带着赶海吃海鲜,144000,298000,8160,346,0,0,0,0,26,
2519,这一看就不是普通的冰皮月饼~立体国花冰皮月饼   |  cake.lab第120期,144000,616000,9583,1336,1,2,1,0,41,['120期']
2520,学做粉丝分享的广式虎皮鸡爪 没控干水份炸锅了,144000,257000,3582,353,0,0,0,0,22,
2521,去吃烤肉自助餐，49.9元一位，没想到竟然有这么多好吃的,144000,275000,2492,238,3,0,1,0,28,['499元']
2522,400元买了一条2米大蛇，却害死了一只鸡！【水律蛇焖鸡VLOG 14】,144000,131000,7835,796,0,3,2,0,35,"['400元', '2米大蛇']"
2523,超简易！3款冰爽夏日咖啡特饮，一口让你彻底全醒！,144000,712000,7261,5363,2,2,1,0,24,['3款冰爽']
2524,三斤辣椒，一斤牛肉，李涛娃今天整虎皮青椒，牛肉味，拌饭吃真爽,144000,195000,6643,569,0,0,0,0,30,
2525,150块买的3斤重鲽鱼头，阿远做家炖鲽鱼头吃，连老妈都忍不住吃了,144000,402000,4858,241,0,0,2,0,32,"['150块', '3斤重']"
2526,打碎了喂鸡喂鸭的外来物种，肥仔总能把它做得色香味俱全,144000,117000,6569,374,2,0,0,0,26,
2527,试吃9.9元一盒的“自热咖喱拌饭”，完全吊打外卖，这也太好吃了吧！,144000,529000,5462,790,3,1,1,0,33,['99元']
2528,小伙下馆子，有荤有素18元，两盆米饭两瓶啤酒，狼吞虎咽全吃光！看饿了！,144000,64000,1491,120,1,2,1,0,35,['18元']
2529,肉姐 玫瑰姐同框吃冷面,144000,400000,4045,383,0,0,0,0,11,
2530,神秘老奶奶开30年炸串店，方圆十里的小孩只认这一家，秘方险些失传！,144000,112000,1587,381,0,1,1,0,33,['30年炸']
2531,【牛排骨火锅】249元买10斤牛排骨，在河边煮一锅火锅，太好吃了，根本不够吃,144000,228000,4564,251,3,2,2,0,38,"['249元', '10斤']"
2532,老头看广告被忽悠吃生鸡蛋，再不看紧就该去买保健品了,144000,621000,7865,416,0,0,0,0,25,
2533,小伙一怒将公司现金全买了彩票，本来能吃龙虾的，结果惨了,144000,1492,653,46,0,0,0,0,27,
2534,韩国大厨去山东百年老店吃鲁菜，结果全程高潮语无伦次,144000,14000,150,109,0,0,0,0,25,
2535,吃播【Hamzy】噔噔姐姐的今日菜单是花式吃鸡hhhh,144000,50000,982,615,0,2,0,0,27,
2536,终于找到敬汉卿1800块的鲍鱼佛跳墙了,144000,188,409,63,0,0,1,0,19,['1800块']
2537,双色熔岩蛋糕！相声up给您写出悲剧～,144000,410000,9068,3107,1,2,0,0,18,
2538,挑战!活吃八爪鱼 被吸住会窒息嘛？,144000,184000,5661,810,2,2,0,1,17,
2539,用火锅底料煮了一碗面，蘸着醋，一人吃一盆，好吃的很！,144000,86000,931,366,1,1,0,0,26,
2540,男子贪小便宜网上3.4元买了盒钵钵鸡，到货后气的顿足捶胸，这肉也太少了吧,143000,364000,1952,171,2,0,1,0,36,['34元买盒']
2541,测评小龙虾的大师级吃法！白兰地熟醉小龙虾，超奇葩小龙虾圣代你们吃过吗？,143000,297000,11000,1079,1,2,0,1,35,
2542,97年空乘小姐姐转行做吃播：一顿100个五香蛋，随身带饭盘,143000,14000,427,101,0,0,2,0,29,"['97年', '100个']"
2543,☆ FOOD LAMI ☆ 可食用美瞳隐形眼镜 食音咀嚼音,143000,184000,1488,2048,0,0,0,0,29,
2544,"征服我独自生活里Mamamoo华莎的吃播，爆火的牛小肠烤肉店!, 真的好吃?",143000,42000,2767,931,2,2,0,1,38,
2545,28块钱的自助大骨头，想吃多少随便拿，很实惠啊,143000,123000,3194,317,3,0,1,0,23,['28块钱']
2546,【vlog-10】花三万在日本吃米其林三星怀石料理，竟然把烧烤作为招牌菜,143000,50000,1424,550,1,3,1,0,36,['10】']
2547,25元麻辣烫，使劲吸着吃，20元炸串撸的爽，大彭吃的过瘾,143000,137000,5965,480,1,0,2,0,28,"['25元', '20元炸串']"
2548,【硬核蛋挞】比脸还大的蛋挞吃起来才可以这么爽！一个绝对管饱！,143000,199000,7439,940,1,4,0,0,30,
2549,【印度煎饼内含三倍芝士两倍黄油三种不同芝士】,143000,25000,599,194,0,2,0,0,22,
