0,title,view,follows,likes,collects,senti_result,punc_result,num_of_numbers,is_question,total_char,num_phrase
2778,蛋白粉是健身必需品？！| 生蚝队长,9199,139000,258,120,0,3,0,1,17,
2779,12个引体向上,9198,601,91,27,0,0,1,0,7,['12个']
2780,备赛日记25备赛补钾 两万卡挑战直播有人看吗？,9197,14000,250,43,1,1,1,1,23,['25备赛']
2781,减脂日常，从141斤到116斤的减重体验,9194,64,46,42,0,0,2,0,20,"['141斤', '116斤']"
2782,TOP 5 16岁健美天才推荐的手臂训练,9194,158000,136,152,4,0,0,0,20,
2783,哪些运动不伤膝盖？是它是它就是它！ | 生蚝队长,9193,139000,289,213,0,3,0,1,24,
2784,野兽在北京 | 涡轮开启中国泵铁之旅,9192,56000,183,78,1,1,0,0,18,
2785,来看大佬是怎么轰炸手臂的@chiedozieuzor BGM@Jacob Tillberg - Heartless,9188,365000,137,123,1,3,0,1,57,
2786,菲尔西斯再次暗示回归奥赛，轮子哥二头受伤回复网友关心，肖恩雷登曝光超强备赛状态，布兰登回答网友提问，阿龙签字零重力战队，加油！,9183,39000,308,32,3,1,0,0,63,
2787,【宋宋】女生背部训练——龙门架练背 纠正圆肩驼背 | 消除背部脂肪 | 练出性感美背,9181,15000,162,435,3,4,0,0,42,
2788,【克里斯VLOG】30天身体转变（第十九天）,9165,104000,311,176,0,2,1,0,22,['30天']
2789,我滴乖乖 这大佬的背肌有表情！@ifbbpro_andy BGM@Typical Me,9164,365000,194,143,1,3,0,0,43,
2790,力量举｜70kg前蹲+43kg卧推日常训练,9161,13000,192,81,1,0,0,0,21,
2791,【新手入门EP4.6】＃固定器械-胸背肩,9141,26000,207,452,1,3,0,0,20,
2792,【背部训练】教大家做好吃的牛油果酱guacamole和墨西哥burrito！！教初学者如何做起人生中第一个引体向上！！！干货！！,9130,11000,241,316,2,9,0,1,64,
2793,【健身动力】你绝对想不到颜值超高的小姐姐力量水平这么强！！！@evolve.nation BGM@cheap thrills,9126,365000,294,234,2,7,0,0,62,
2794,上肢自重训练力量巩固【60天快速减脂第九期】,9123,11000,82,239,1,2,1,0,22,['60天']
2795,瑜伽开肩、开髋、瘦脸、瘦腿一次收藏就够每个动作保持20-30秒,9120,14000,234,1822,0,1,2,0,31,"['20-', '30秒']"
2796,挑战200引体向上（半小时）坚持锻炼27天   7.12号,9115,2569,212,26,3,0,3,0,29,"['200引体向上', '27天', '712号']"
2797,【一眼分辨食物热量之：肉食篇】,9104,30000,430,263,0,2,0,0,15,
2798,21天自律挑战Day6,9103,10000,90,108,1,0,1,0,11,['21天']
2799,对大佬来说 肌肉就是最强的铠甲@justinyurko BGM@The Bosshoss - Dont it,9096,365000,205,60,0,3,0,0,54,
2800,谢梓秋肌肉男模拍摄花絮,9096,12000,91,164,0,0,0,0,11,
2801,如何让你的背部通过对抗训练增强羽状肌纤维（大家喜欢的小翅膀）,9092,9041,141,236,4,0,0,1,30,
2802,因为这个，你永远只能当个胖子！ 减肥失败,9084,85000,367,117,2,1,0,0,20,
2803,"考试前暴食症发作,考场狂吐 | 暴食症的避免与自救 | 我如何摆脱暴食",9083,33000,426,211,3,2,0,1,35,
2804,黄博士增肌经验分享与答疑直播回放,9066,214000,424,358,1,0,0,0,16,
2805,特力补，克伦特罗，依西美坦。想到啥说啥类固醇 哈哈哈！,9058,14000,149,64,1,1,0,0,27,
2806,艾迪霍尔,9054,8,39,37,0,0,0,0,4,
2807,【健身动力】身材超级无敌好的健身小姐姐 你们确定不来看看？@missnarmin BGM@how long,9036,365000,229,223,3,5,0,1,53,
2808,跟着最强的超拳一起减肥就对没有错,9028,120000,144,320,1,0,0,0,16,
2809,深蹲训练中的“臀”/“腿”刺激重点转化的奥义,9010,68000,461,669,2,0,0,0,22,
2810,"【健身动力】身材超好的韩国小姐姐健身 你不来看看吗！@wannabe_linda BGM@Fre3 Fly,Addie,John Skyfield - You",9005,365000,205,282,1,6,0,1,79,
2811,#我个男生为什么会看这种视频#p8先看简介。又有小宠物来我面前宣示主权了，我就想看你主人咋啦，咬我呀。素质三连哦,9001,14000,484,223,2,2,0,1,56,
2812,[Pamela Reif]10mins瘦腰腹，减小肚子，练出小蛮腰,8997,560,59,871,1,0,0,0,33,
2813,不要给自己找借口——这个世界上强者最强是心灵,8994,4230,133,113,1,0,0,0,22,
2814,一不小心练成金刚芭比？男女健身有什么区别,8990,70000,416,175,0,1,0,1,20,
2815,一套超容易学的睡前瑜伽，睡眠好皮肤好，还能瘦肚子，燃烧脂肪,8986,72000,367,1065,4,0,0,0,29,
2816,四招教你练出迷人马甲线,8985,11000,82,355,1,0,0,0,11,
2817,别再说你瘦不下来，我来每天跟着你练,8978,214000,294,85,0,0,0,0,17,
2818,"[C0]脖子不累,新手入门3分钟高效腹肌训练法 随时随地都能练 美丽腹肌 北岛训练课",8977,85000,357,607,2,0,1,0,42,['3分钟']
2819,背练不厚？不会做杠铃划船？厚背训练计划来了！,8977,3408,113,195,2,3,0,1,22,
2820,【手臂训练大杀器，将哑铃臂屈伸变废为宝】,8964,68000,290,367,1,2,0,0,20,
2821,Jeff：注意！这样做会抹杀你的努力,8953,3983,138,267,2,1,0,0,18,
2822,在线瘦腰腹，突击腰腹赘肉，瘦腰练腹真的不难！,8953,793,176,355,0,1,0,0,22,
2823,"想要练出宽阔的肩部,你得需要这套训练",8953,12000,132,505,2,0,0,0,18,
2824,学生党，上班族，怎么练腹肌？,8951,8682,50,254,0,1,0,1,14,
2825,1个瑜伽动作，每天5分钟，改善肠胃缓解便秘，排出体内毒素 | 教你坐立前屈的正确练习方法,8949,22000,205,599,2,1,2,0,44,"['1个', '5分钟']"
2826,真实超快速速瘦身体验|冷冻溶脂对比效果|有效减肥法|上海,8949,25000,128,94,3,3,0,0,28,
2827,威猛的轮仔哥，劲爆的力量和身材，让你的硬拉再多做一个。,8945,177,50,50,0,0,0,0,27,
2828,【进阶干货】硬拉锁定弱怎么办？箱拉全解析！,8942,60000,241,126,0,4,0,1,21,
2829,外国模特小哥健身后日常,8940,62,78,307,0,0,0,0,11,
2830,走路减肥操丨大基数减肥操,8927,12000,79,943,0,0,0,0,12,
2831,你真的会热身吗？比正式训练更重要的热身合集分享！『琛儿的干货VLOG 12』,8924,18000,367,612,3,2,0,1,38,
2832,练完美丽芭蕾再练斜方肌  效果真的太赞了,8922,7,19,24,1,0,0,0,20,
2833,难得的休息一天，放飞自我,8916,5296,105,20,2,0,0,0,12,
2834,8月15号精神氮泵！COME BACK！【ZHY】,8911,7638,218,314,0,4,2,0,25,"['8月', '15号']"
2835,2019北京奥赛传统健美全场冠军争夺战，程亦山、周大伟顺利拿到IFBB职业卡 06.30,8911,23000,132,43,3,0,2,0,44,['2019北京']
2836,通过呼吸训练，调整下颚脸型,8909,63,134,517,2,0,0,0,13,
2837,持续更新中—尊巴 减肥 有氧 跳舞 暴汗 健身操The Fitness Marshall Dance workout-油管搬运健身操,8902,98,60,578,0,1,0,0,66,
2838,瘦身减脂狗的日常/我的一天吃点啥vlog,8898,55000,225,152,0,0,0,0,20,
2839,【地表零基础健身】第一期新手必看的健身入门练背动作/练成倒三角,8882,255,140,359,1,2,0,0,31,
2840,谁说俯卧撑练不大胸肌！今天胸肌训练使我疼了三天，5个动作|最后变相俯卧撑训练想死的心都有~,8879,13000,139,182,4,3,1,0,45,['5个']
2841,【大包】抓重点，跳舞的小哥哥身材真好，看一眼就爱上了！,8872,2080,60,126,0,3,0,0,27,
2842,我的备赛记录，600睾酮能做20个计划？,8863,14000,151,30,0,1,2,1,20,"['600睾酮', '20个']"
2843,鸡肉肠的万般吃法！她给了鸡肉肠一整个世界 | 大圣开小灶,8860,139000,339,54,0,2,0,0,28,
2844,16个单臂引体向上，负重50KG做10个引体向上，负重76KG做引体向上 - 神人操作 - 你咋不上天呢？,8855,42000,169,81,0,3,2,1,53,"['16个', '10个']"
2845,红脸哥：补剂使用建议+我的全程肩膀训练，当然还有教你做人！,8855,56000,190,524,2,1,0,0,29,
2846,每天2分钟脊医教你4个简易矫正驼背运动,8853,26000,574,1361,2,0,2,0,19,"['2分钟', '4个']"
2847,恭喜微笑王子塞迪克结婚啦！小杰瑞米超强状态但不参赛，大杰瑞米印度之行前夕锁定肌肉状态但添加新纹身，老将姜京元最新动态，加油！,8852,39000,227,56,1,2,0,0,62,
2848,老闫背部训练,8851,3495,74,46,1,0,0,0,6,
2849,探头驼背，两招改善,8849,16000,327,799,1,0,0,0,9,
2850,【自用】周六野瘦小腿1.0+2.0完整版,8846,217,63,975,0,2,2,0,20,"['10+', '20完整版']"
2851,保持瘦体重然后去增肌，太难了！！！,8833,21000,131,38,0,3,0,0,17,
2852,轮子哥恢复，再次挑战抱石,8827,6062,53,28,1,0,0,0,12,
2853,赤膊锻炼的奶白肌肉小哥,8826,12000,162,405,1,0,0,0,11,
2854,千万不要再用一拳超人的训练法！正确做俯卧撑|深蹲|跑步姿势|仰卧起坐的方法！不会动作就瞎练，还没变强，就已变残！【第二期】,8824,84000,467,378,5,8,0,0,61,
2855,美腿不要忽视了大腿前侧的拉伸 如何拉出更美的腿部曲线 来学习吧,8823,10000,77,254,5,0,0,1,31,
2856,来和蒙面女侠学技术,8815,3224,44,206,0,0,0,0,9,
2857,罗尼库尔曼98 VS 金童惠勒98年赛前状态一较高下,8810,471,90,72,0,0,1,0,26,['98年']
2858,【成都·健身】高位下拉·练背掌握这几点 才是有效训练,8797,3173,82,201,3,2,0,0,26,
2859,【月瘦30斤？】200斤励志逆袭小姐姐，亲身试验全部减肥法,8782,3025,127,87,0,3,2,1,29,"['30斤', '200斤']"
2860,跳操week30|在家跳操终于坚持到30周了，但没有每天运动，需要学习的还很多【难管小猪】,8765,7108,121,85,4,3,1,0,45,['30周']
2861,躯干力量全覆盖，打造振金般核心肌群,8764,158000,412,1377,0,0,0,0,17,
2862,黄博士减脂经验分享直播回放,8762,214000,316,233,1,0,0,0,13,
2863,最强15分钟床上瘦大腿（不用跳）训练：瘦大腿内侧+外侧&amp; 全腿◆ Emi Wong◆,8746,7813,119,871,1,1,1,0,46,['15分钟']
2864,【中字】美丽芭蕾Ballet Beautiful全身拉伸运动合集,8745,2019,90,878,1,2,0,0,32,
2865,TAMPA职业赛史蒂文强力进入前3，罗根首场古典取得季军，老将金俊浩积分够用取得第10，日本健体新秀纯平首秀重在参与，2020奥赛积分规则改变细节正式公布,8744,39000,329,35,2,0,3,0,77,"['3罗根', '10日本', '2020奥赛']"
2866,前抬肩活动受限，预防肩周炎/关节充分热身，小小一招帮你搞定。,8743,56000,374,525,1,0,0,0,30,
2867,Lift Heavy--上肢日精神氮泵,8739,60000,201,24,0,2,0,0,19,
2868,轻松舒适的练习开肩与开髋体式 学习下吧,8736,10000,140,398,4,0,0,0,19,
2869,心疼，半年12斤没了,8733,96000,408,48,1,0,1,0,10,['12斤']
2870,【精神氮泵】珍贵视频：健美的黄金时代 The Golden Era of Bodybuilding丨除了阿诺德施瓦辛格你还认识谁？,8731,33000,222,359,2,3,0,1,65,
2871,备赛日记19对天赋健美的看法，北京奥赛程亦山拿卡了？,8720,14000,151,30,2,1,1,1,26,['19对']
2872,韩国小姐姐教你做瑜伽,8719,4435,74,357,0,0,0,0,10,
2873,类固醇处C问题汇总—第五部 PCT能否完全恢复 做C饮食如何做,8718,24000,230,57,1,0,0,1,31,
2874,【周六野】高强度HIIT两遍整合版,8701,28,44,618,0,2,0,0,17,
2875,米洛斯最喜欢的练胸肌的超级组,8701,924,31,96,2,0,0,0,14,
2876,【Summer】五分钟轻松瘦腿，改善肌肉腿，腿型问题，拉长腿部肌肉线条，拉伸瘦腿，纤细长腿秘籍,8698,1185,303,921,4,2,0,0,47,
2877,求求你别再喝代餐奶昔了！！真正越吃越瘦不复胖的神奇食物，单价其实只要2元？？,8694,29000,114,55,2,4,1,1,38,['2元']
2878,【大包】神秘光圈揭秘，圈住了谁的爱情？,8690,5238,81,167,1,3,0,1,19,
2879,让你的小翅膀飞起来 -fst7安德烈针对背阔肌小翅膀的专项训练fst-7计划,8690,2309,84,495,1,2,1,0,38,['7计划']
2880,健美帥哥鞏昱昭,8686,3902,55,255,1,0,0,0,7,
2881,【健身动力】周六健身达人Suzanne Svanevik的全身训练！（Full body workout）,8681,3311,57,149,1,3,0,0,53,
2882,小小酥,8680,4,18,30,0,0,0,0,3,
2883,【健身动力】身材超级丰满的健身小姐姐 来激励你继续健身！@fit_bacardi BGM@friends - marshmello_anne_marie,8676,365000,252,266,3,6,0,0,76,
2884,全网最详细倒立教学！独家秘诀！一个下午学会自由倒立！,8672,7557,268,424,3,3,0,0,26,
2885,陈康有望顺利参加奥赛，肖恩雷登状态不如2018年，越南职业赛名单出炉，塞迪克非赛季拜访赞恩叔叔，刀锋对比布兰登库里，库里胜出，加油！,8667,39000,347,37,3,1,1,0,66,['2018年']
2886,超级手臂日，组数次数都安排好了。,8662,8022,193,1157,1,0,0,0,16,
2887,健身只是撸铁练维度？看国内职业健身女神牟丛和她的教练Ryall的训练就知道,8660,5777,119,164,2,1,0,1,37,
2888,最强街头健身登上最新一期中国达人秀20190825 - 腿毛与6个壮汉,8658,42000,401,141,0,1,2,0,35,"['20190825-', '6个']"
2889,一个用药计划一万二？你被坑了吗？,8648,14000,321,124,0,2,0,1,16,
2890,上集：马丁和克里斯的巨臂训练（克里斯：以后的路还很长）,8645,56000,291,801,1,0,0,0,27,
2891,如何突破该死的减肥瓶颈期！5天瘦4斤！食谱and健身分享！,8645,287,77,142,1,3,2,1,29,"['5天瘦', '4斤']"
2892,「Jeff」90年代健美——不值得怀念的8件事情（很多现在都常见！）,8631,232000,328,168,3,1,2,0,34,"['90年代', '8件']"
2893,戒糖~不花钱就能变美变瘦变健康，眼屎鼻屎都变少啦！,8625,6115,357,248,1,2,0,0,25,
2894,陈康谈药物,8625,952,61,113,0,0,0,0,5,
2895,来看大佬的身材激励你！绝对不会抹杀努力！@jmackey33_ifbbpro BGM@The Heavy - Same Ol&#39;,8625,365000,151,60,4,5,1,0,67,
2896,【TERRY健身逻辑】半程硬拉,8619,26000,217,299,1,2,0,0,15,
2897,看多了大肌霸 看看小鲜肉换换口味@_timmy_b BGM@The Heavy - Same Ol&#39;,8617,365000,140,100,0,3,1,0,54,
2898,Jacob蕭郁軒，教你超噴汗核心訓練！,8606,8162,71,359,0,1,0,0,19,
2899,【Eat Lean】第一次推雪橇+黑麦金枪鱼厚蛋治早餐 Vlog.008,8606,216000,341,46,0,2,0,0,36,
2900,【键盘侠健身】杠铃肩推这么推？轮子哥的疯狂上肢训练,8600,2777,53,27,2,3,0,1,25,
2901,读评论之顺便相亲篇,8589,17000,200,73,0,0,0,0,9,
2902,2019北京奥赛“中国西斯”程亦山一分钟展示,8577,32,48,60,0,0,1,0,22,['2019北京']
2903,【健身动力】超高颜值的翘臀小姐姐健身百看不厌@brittanyperilleee BGM@Cash Cash - Dirty Lovin’,8577,365000,246,396,0,5,0,0,69,
2904,【激励氮泵】2019阿诺德经典赛男子健体top6！当你练不动，累了,8573,2276,80,113,1,3,1,0,33,['2019阿诺德']
2905,4个简易的腰突康复运动,8572,26000,423,864,1,0,1,0,11,['4个']
2906,男生太瘦弱想要变强壮？up主分享自己增重30斤的经验！,8570,3054,264,156,3,2,1,1,27,['30斤']
2907,【纪录片】力量举追梦人【1080p60fps】 | 函数翻译,8568,36000,406,385,0,5,0,0,30,
2908,腱子肉小哥哥在水下也能灵活的跳舞给你看,8563,7023,76,237,1,0,0,0,19,
2909,巨兽出街/艾迪豪玩水道,8559,6062,68,33,0,0,0,0,11,
2910,体操vs街健！谁的引体向上更强？,8558,759,110,35,0,2,0,1,16,
2911,必看惹，真正的壮如磐石,8554,15000,83,298,1,0,0,0,11,
2912,【力量举】力量举小姐姐生理期训练状态不是很好，今天主项蹲，这几个动作平时练臀感觉也很棒。,8551,132000,82,73,3,2,0,0,44,
2913,练了1年多的俄挺能维持多久？,8546,159,87,30,0,1,1,1,14,['1年']
2914,我做的处女c实锤垃圾计划？乱用特力补？垃圾pct？,8541,14000,156,51,2,3,0,1,25,
2915,现在的会员要求真的很高,8536,5296,126,15,1,0,0,0,11,
2916,妩媚的力量女神 忍不住看了1000遍   「cool」,8523,14000,119,232,0,0,1,0,27,['1000遍']
2917,韩国女主播bj skswldms的瑜伽健身系列：主播粉色瑜伽服，直播着突然就一言不合就做瑜伽,8523,148000,67,391,1,0,0,0,46,
2918,坚持135天每天100个卷腹，生理期前水肿了的我什么样?,8521,3318,43,22,1,1,2,1,28,"['135天', '100个']"
2919,这小哥的一身肌肉就像漫画里画的一样！@chestoutroody_ifbbpro BGM@down_in_mexico - death_proof,8515,365000,171,72,0,4,0,0,73,
2920,【Talk Lean】GI 和 GL 对健身到底有意义吗？ Vlog. 006,8510,216000,447,124,0,3,0,1,39,
2921,【健身动力】我觉得这妹子一拳一个键盘侠没问题！@avrilmathie BGM@Royal Deluxe - Dangerous,8505,365000,208,97,2,6,0,0,64,
2922,YOGA女神RosieGuo瑜伽丰胸美胸 轻松升cup塑造完美胸型10 精讲版 除了美胸，也要养胸 郭若曦老师的21天美胸训练营,8500,14000,85,504,2,0,2,0,64,"['10精讲', '21天美胸']"
2923,三招塑造腹部线条！告别小肚子，打卡马甲线！ | 生蚝队长,8500,139000,317,588,0,3,0,0,28,
2924,上海wp8月23、24日选手深蹲、硬拉合辑(重温)虽然只有短短八分钟，但是包含了选手背后的努力，能上台都是好样的，明年大家再接再厉！都有好成绩,8499,132000,138,18,1,1,2,0,71,"['23、', '24日']"
2925,十周年 2019 CHINAFIT 健身大会 鹿晨辉,8499,85000,216,21,0,0,0,0,26,
2926,瘦小腿的精准拉伸,8488,16000,265,1024,0,0,0,0,8,
2927,腹肌boy在床上～,8482,4370,77,209,0,1,0,0,9,
2928,10分钟低强度晨练，激活全身肌群,8481,158000,425,1181,0,0,1,0,16,['10分钟']
2929,类固醇处C 你们关心的问题汇总-第一部 这个系列真的很硬 请耐心一部部看,8479,24000,209,47,2,1,0,0,36,
2930,60天减脂训练第一期,8473,11000,223,435,1,0,1,0,10,['60天']
2931,「Pamela Rf」20分钟臀部训练（家庭健身）,8465,232000,277,921,1,0,1,0,25,['20分钟']
2932,韩国 2019 (Fitness festival in Nica) Diva Bikini,8465,8436,72,406,0,0,1,0,46,['2019(']
2933,情侣之间的健身运动，这样的小姐姐你们顶的住吗,8459,7127,20,26,0,0,0,1,22,
2934,卡特的练胸日 | 教你一点细节以及新的动作,8453,56000,183,349,0,1,0,0,21,
2935,pct第六天，你们练腿经历过绝望吗？有人想不择手段涨个？,8443,14000,125,16,2,2,0,1,28,
2936,橄榄球运动员教你如何在天台上用壶铃增加体能和爆发力,8426,11000,162,136,1,0,0,1,25,
2937,5分钟瘦手臂运动，轻松除掉你的拜拜袖蝴蝶袖,8424,85000,269,538,2,0,1,0,21,['5分钟']
2938,黄博士健身问题答疑,8417,214000,411,179,1,0,0,0,9,
2939,手臂肌肉怎么练更有型？,8415,29000,565,290,0,1,0,1,11,
2940,不同角度的龙门架绳索夹胸，都是干什么的？锻炼胸肌中缝真的必须要靠夹胸吗？基础健身动作小讲堂第二期。,8411,11000,118,287,1,2,0,1,49,
2941,摇头岭车神力量训练深蹲210公斤7组，凭意志怼到实在蹲不起来为止2019.06.25,8407,23000,244,17,1,0,3,0,42,"['210公斤', '7组凭']"
2942,【UP亲测】用超级英雄雷神的健身计划训练35天，有何变化？,8406,70000,161,108,3,3,1,1,29,['35天有何']
2943,健美帥哥陳康,8404,3902,76,242,1,0,0,0,6,
2944,瑜伽女神黄老师：开胯燃脂韧带拉伸，呼吸与冥想结合一身轻松,8400,1191,71,365,1,0,0,0,28,
2945,leslie sansone&#39;s在家走路训练——非常适合经期、大基数、孕期、产后以及体质较差人群,8386,1923,63,908,1,0,0,0,52,
2946,健美帥哥陳康,8382,3902,86,308,1,0,0,0,6,
2947,商业健身房新开业探店｜9块9一次的健身房体验｜,8379,677,36,36,0,0,2,0,23,"['9块', '9块']"
2948,"【健身动力】这个翘臀小姐姐的颜值好高啊！@johannaolinemodin BGM@Damon Empero,Veronica - Vacation",8378,365000,297,253,1,6,0,0,75,
2949,带你解密类固醇奥秘，浅谈我的4年类固醇使用经历,8375,1360,41,31,0,0,1,0,23,['4年']
2950,七天瘦腿瑜伽 第一天，连续做三组，真的会变瘦哦,8371,8139,114,1065,1,0,0,0,23,
2951,韩国版泰式瑜伽,8364,16000,68,366,0,0,0,0,7,
2952,【克里斯VLOG】最好的推力训练,8362,104000,287,342,2,2,0,0,16,
2953,【21天塑身挑战】DAY8 第二周第一天~累到葛优瘫~但是嘴没闲着！一半用来各种吃吃吃，一半用来各种闲聊~开学倒计时10天！你准备好了吗？,8358,24000,160,11,2,8,2,1,69,"['21天', '10天']"
2954,「Jeremy Ethier」如何解决深蹲膝盖痛（没病预防！）,8351,232000,350,823,1,1,0,1,31,
2955,又一街健耐力野兽，体重85KG,8349,158000,146,95,1,0,0,0,15,
2956,健身美女，拥有性感腰臀线，被称为“背影女神”,8348,185,23,204,1,0,0,0,22,
2957,布兰登库里遇上轮子哥，越南职业赛冠军美女老将回归职业联盟，科学研究表明罗尼库曼健美基因最佳，近期加拿大新新西兰自然健美赛一览，费尔南多查拉微笑面对爆发,8346,39000,321,39,6,0,0,0,75,
2958,巨石强森的胸部训练,8340,924,26,43,1,0,0,0,9,
2959,【Power Day04】EP小铁馆一日游 开业仪式 | 悍苏体育,8339,36000,100,19,0,3,0,0,33,
2960,【干货】大家好，这是我的期末考试周&amp;四个胸部训练技巧,8338,4139,160,137,2,3,0,0,30,
2961,【练前干货】你真的会热身吗？教你提升肌肉感受度！,8337,37000,469,471,1,4,0,1,24,
2962,「Hanna Oberg」6个常见的健身动作错误（腿&amp;臀）,8335,232000,318,573,1,1,1,0,33,['6个']
2963,腿型不正，走起路来膝盖内扣，夹腿？可能是你的足踝不够稳定，三个矫正训练帮你改善。,8328,56000,252,545,6,1,0,1,40,
2964,2019年世界先生-官方泳装肖像,8327,8162,80,241,0,1,1,0,16,['2019年']
2965,减脂增肌怎么吃？请不要抗拒碳水！,8323,18000,65,86,1,2,0,1,16,
2966,睡前黄金10分钟，消耗掉当天多余脂肪，瘦肚子专用,8322,72000,208,777,2,0,1,0,24,['10分钟']
2967,十分钟完成肱二头肌训练，夏日撑破衣袖计划！,8320,29000,681,383,2,1,0,0,21,
2968,卧推306kg深蹲900磅的超级人物，轮子哥,8314,27000,165,117,1,0,1,0,22,['900磅']
2969,练背硬伤第二弹：肱骨前突,8304,20000,353,392,0,0,0,0,12,
2970,Dr. Jason - 【正骨】化妆师的颈椎病,8295,53000,80,104,0,3,0,0,23,
2971,新手入门：5个人们在硬拉中常犯的错误,8293,56000,357,1022,0,0,1,0,18,['5个']
2972,靓仔在公共场合秀宽距俄挺,8289,2229,89,12,0,0,0,0,12,
2973,三年时间，这群大学生做成了中国最强街健团队---四方三岁生日快乐,8288,15000,560,189,1,3,0,0,32,
2974,【健身该吃哪种海鲜？喝什么奶？】,8282,30000,481,225,0,4,0,1,16,
2975,00后健身4年肌肉展示，在家练进步快还是在健身房进步快，在健身房健身1年的肌肉展示与在宿舍健身3年的对比，精神氮泵！,8279,5498,107,87,2,1,4,0,58,"['00后', '4年', '1年', '3年']"
2976,备赛倒计时day28，练了50组背,8278,21000,184,82,0,0,1,0,17,['50组背']
2977,减肥坚持不了就看一看,8271,19000,241,69,1,0,0,0,10,
2978,2019年，大神云集的街头健身世界杯！,8260,27000,222,227,0,1,1,0,19,['2019年']
2979,7月健身合辑 | 激励减肥视频 | 每当想偷吃偷懒的时候，看一下 | 我的训练记录混剪,8257,38000,225,222,3,3,1,0,43,['7月']
2980,5个髋关节必备灵活性训练/松解关节囊消除黏滞；增加肌肉柔韧性促进血供；降低髋膝损伤风险。,8257,56000,576,1118,6,0,1,0,44,['5个']
2981,4招变身冻龄女神！延缓衰老的小妙招收好啦！ | 生蚝队长,8251,139000,335,327,2,3,1,0,28,['4招变']
2982,"超级嫩的面相配上一身肌肉 简直酷毙了@classical_fit BGM@Carlprit,Alexandra Stan - 1 Million",8250,365000,217,90,2,3,0,0,72,
2983,三角肌前束训练动作,8250,24000,152,288,1,0,0,0,9,
2984,【健美】北京奥赛 无差别传统健美,8248,19000,117,41,2,2,0,0,16,
2985,99％的人都想拥有的体型，奥林匹亚健体前5的小杰瑞米！,8246,27000,72,70,1,1,2,0,27,"['99％', '5小']"
2986,嗨起来胖子跳舞,8242,10,178,221,2,0,0,0,7,
2987,【三角肌】6个动作，360度无死角，变着法轰炸你的肩膀,8240,13000,229,250,1,2,2,0,27,"['6个', '360度']"
2988,在商场里公然健身？！,8239,7556,116,17,0,2,0,1,10,
2989,全网最火tabata燃脂训练，4分钟，8个动作，高效燃脂，跟我练起来,8236,1320,59,235,1,0,2,0,34,"['4分钟', '8个']"
2990,刀锋取得tampa职业赛冠军，奥赛第30个冠军后他将退休，山道生日之日取得亚军入围奥赛，加拿大伊恩未能入选，波斯狼无缘今年奥赛，别了！,8229,39000,653,89,2,1,1,0,67,['30个']
2991,【Channel Lean】谣言又起？蛋白奶昔有害健康甚至会短寿？#图说健身# #PictureFit#,8219,216000,310,89,3,6,0,1,52,
2992,如果你突然不想健身了，请看看这个视频，我还没有放弃！,8218,14000,208,115,3,1,0,0,26,
2993,健美帥哥陳康,8216,3902,72,212,1,0,0,0,6,
2994,喝蛋白粉的时间居然还有大讲究？| 生蚝队长,8214,139000,207,124,1,2,0,1,21,
2995,肱二三头肌练不大？多做这几套动作，让臂围增大1cm，1个月就见效,8214,13000,292,315,1,1,0,1,32,
2996,凯格林一年后归来 | “调动目标肌群才是首位”,8213,56000,196,242,1,1,0,0,23,
2997,雨中锻炼 雨水与汗水中思考人生【坚持健身第60天】,8211,1937,119,59,3,2,1,0,25,['60天']
2998,【JTS合作内容】解决深蹲时屁股眨眼 | 奎因博士 | 悍苏体育,8205,36000,264,550,3,4,0,0,32,
2999,周末休息一下。明天继续更新,8205,96000,167,71,1,0,0,0,13,
3000,康宝莱脂老虎左旋肉碱|减肥智商税你上过几个,7233,30000,285,121,0,1,0,0,21,
3001,自用练习  体态大师改善驼背脖子前倾等,7230,29,57,445,1,0,0,0,19,
3002,这光，这水，这完美的肌肉，给摄影师加鸡腿!,7229,5135,104,322,1,1,0,0,21,
3003,波浪般的腹肌，也太性感了惹,7227,15000,86,236,1,0,0,0,13,
3004,独特“站姿卧推”专攻胸部在卧推中无反应者,7224,68000,257,346,1,0,0,0,20,
3005,住宿生在学校里应该怎么健身？教你几招简单的徒手训练方法！,7221,3054,126,178,0,2,0,1,28,
3006,3年的减肥经历 从120小胖 变成86斤的小瘦  我很乐意跟大家分享我的经历哦,7219,152,71,62,2,0,3,0,39,"['3年', '120小胖', '86斤']"
3007,职业攀岩运动员vs力量举运动员 - 极限勇士的一些操作，天啊,7218,42000,86,91,1,1,0,0,30,
3008,【中文字幕】拉罗萨教你练习俄挺 - 一步一步练成并腿俄挺,7215,42000,283,647,1,3,0,0,28,
3009,生酮饮食记录？曲托龙是什么？自然非自然训练区别？,7215,14000,150,60,3,3,0,1,24,
3010,史帝文曹和周瑟夫李三星期备战月底赛，肖恩雷和奥赛主裁判谈论药检问题，最火健身网红遇上大拉米，加油！,7214,39000,214,45,1,1,0,0,49,
3011,学生党，为什么不要购买增肌粉？？,7209,11,42,13,1,2,0,1,16,
3012,健康实验003｜坚持运动30天 21天运动挑战 运动改变了我什么？,7206,4212,24,345,3,1,3,1,33,"['003｜', '30天', '21天']"
3013,科技选手非赛季饮食(ಡωಡ)hiahiahia,7201,14000,169,22,0,0,0,0,23,
